Start Time,End Time,EW,WE,NS,SN
15:30:20,15:30:40,9,5,4,3
15:30:40,15:31:00,1,1,4,2
15:31:00,15:31:20,7,0,8,1
15:31:20,15:31:40,1,6,3,6
15:31:40,15:32:00,3,0,0,8
15:32:00,15:32:20,7,3,0,4
15:32:20,15:32:40,9,8,8,8
15:32:40,15:33:00,8,9,6,4
15:33:00,15:33:20,9,9,8,7
15:33:20,15:33:40,4,6,2,2
15:33:40,15:34:00,7,7,5,8
15:34:00,15:34:20,6,0,8,1
15:34:20,15:34:40,1,5,8,9
15:34:40,15:35:00,9,4,0,0
15:35:00,15:35:20,4,2,5,6
15:35:20,15:35:40,1,5,0,9
15:35:40,15:36:00,7,9,5,1
15:36:00,15:36:20,9,7,6,4
15:36:20,15:36:40,8,2,7,5
15:36:40,15:37:00,4,2,7,3
15:37:00,15:37:20,6,5,5,4
15:37:20,15:37:40,1,4,5,1
15:37:40,15:38:00,8,4,9,9
15:38:00,15:38:20,4,9,7,1
15:38:20,15:38:40,4,5,1,9
15:38:40,15:39:00,2,9,6,6
15:39:00,15:39:20,2,8,3,4
15:39:20,15:39:40,9,4,9,1
15:39:40,15:40:00,6,8,2,3
15:40:00,15:40:20,0,7,0,9
15:40:20,15:40:40,6,5,4,9
15:40:40,15:41:00,2,9,3,9
15:41:00,15:41:20,6,8,2,6
15:41:20,15:41:40,0,5,1,2
15:41:40,15:42:00,2,3,5,7
15:42:00,15:42:20,3,4,5,0
15:42:20,15:42:40,7,0,5,5
15:42:40,15:43:00,5,1,9,1
15:43:00,15:43:20,8,9,9,5
15:43:20,15:43:40,6,7,9,0
15:43:40,15:44:00,4,9,0,0
15:44:00,15:44:20,2,5,4,3
15:44:20,15:44:40,9,2,3,5
15:44:40,15:45:00,0,0,7,9
15:45:00,15:45:20,9,4,5,4
15:45:20,15:45:40,5,1,3,4
15:45:40,15:46:00,3,0,5,5
15:46:00,15:46:20,0,3,0,5
15:46:20,15:46:40,3,7,5,0
15:46:40,15:47:00,1,4,4,3
15:47:00,15:47:20,9,3,3,0
15:47:20,15:47:40,5,6,4,9
15:47:40,15:48:00,9,2,2,5
15:48:00,15:48:20,3,7,3,3
15:48:20,15:48:40,2,3,4,2
15:48:40,15:49:00,5,3,5,3
15:49:00,15:49:20,3,3,4,2
15:49:20,15:49:40,9,6,8,0
15:49:40,15:50:00,0,6,6,2
15:50:00,15:50:20,3,0,5,3
15:50:20,15:50:40,5,7,5,7
15:50:40,15:51:00,3,5,6,0
15:51:00,15:51:20,9,3,5,2
15:51:20,15:51:40,6,4,7,8
15:51:40,15:52:00,1,7,6,0
15:52:00,15:52:20,5,5,1,4
15:52:20,15:52:40,5,7,3,2
15:52:40,15:53:00,5,7,7,2
15:53:00,15:53:20,9,2,1,8
15:53:20,15:53:40,9,0,3,9
15:53:40,15:54:00,5,8,4,6
15:54:00,15:54:20,0,9,9,9
15:54:20,15:54:40,7,0,1,2
15:54:40,15:55:00,2,8,4,0
15:55:00,15:55:20,0,5,6,2
15:55:20,15:55:40,4,2,0,6
15:55:40,15:56:00,7,7,5,5
15:56:00,15:56:20,9,2,1,9
15:56:20,15:56:40,8,9,7,8
15:56:40,15:57:00,2,9,4,9
15:57:00,15:57:20,9,4,7,5
15:57:20,15:57:40,0,0,6,8
15:57:40,15:58:00,6,3,9,8
15:58:00,15:58:20,0,4,4,1
15:58:20,15:58:40,0,1,7,9
15:58:40,15:59:00,0,1,2,3
15:59:00,15:59:20,4,7,0,9
15:59:20,15:59:40,4,6,7,1
15:59:40,16:00:00,1,9,1,1
16:00:00,16:00:20,3,9,8,4
16:00:20,16:00:40,3,8,3,2
16:00:40,16:01:00,2,9,1,4
16:01:00,16:01:20,0,3,5,0
16:01:20,16:01:40,5,8,6,8
16:01:40,16:02:00,5,9,8,3
16:02:00,16:02:20,3,9,2,4
16:02:20,16:02:40,0,7,8,4
16:02:40,16:03:00,1,4,2,0
16:03:00,16:03:20,4,1,6,8
16:03:20,16:03:40,8,4,6,2
16:03:40,16:04:00,1,6,3,0
16:04:00,16:04:20,7,9,2,5
16:04:20,16:04:40,5,3,8,9
16:04:40,16:05:00,3,9,5,5
16:05:00,16:05:20,7,7,9,5
16:05:20,16:05:40,7,3,8,6
16:05:40,16:06:00,7,1,2,7
16:06:00,16:06:20,3,9,2,2
16:06:20,16:06:40,2,3,0,3
16:06:40,16:07:00,0,3,4,1
16:07:00,16:07:20,9,4,6,2
16:07:20,16:07:40,6,8,7,1
16:07:40,16:08:00,6,0,0,9
16:08:00,16:08:20,2,6,5,1
16:08:20,16:08:40,4,2,2,5
16:08:40,16:09:00,8,2,3,6
16:09:00,16:09:20,2,4,6,6
16:09:20,16:09:40,1,4,1,8
16:09:40,16:10:00,5,5,1,7
16:10:00,16:10:20,9,3,1,4
16:10:20,16:10:40,1,3,2,1
16:10:40,16:11:00,3,3,2,8
16:11:00,16:11:20,8,7,7,5
16:11:20,16:11:40,5,3,6,9
16:11:40,16:12:00,8,0,3,4
16:12:00,16:12:20,7,6,7,6
16:12:20,16:12:40,5,4,6,5
16:12:40,16:13:00,0,1,0,8
16:13:00,16:13:20,7,5,0,5
16:13:20,16:13:40,4,5,7,8
16:13:40,16:14:00,8,4,9,6
16:14:00,16:14:20,9,9,9,3
16:14:20,16:14:40,4,8,1,6
16:14:40,16:15:00,8,2,4,3
16:15:00,16:15:20,7,5,1,7
16:15:20,16:15:40,1,4,9,5
16:15:40,16:16:00,4,8,8,5
16:16:00,16:16:20,5,2,5,9
16:16:20,16:16:40,1,4,0,5
16:16:40,16:17:00,0,1,2,6
16:17:00,16:17:20,5,0,4,6
16:17:20,16:17:40,3,2,9,9
16:17:40,16:18:00,8,5,0,5
16:18:00,16:18:20,9,7,9,1
16:18:20,16:18:40,5,7,3,8
16:18:40,16:19:00,0,3,1,4
16:19:00,16:19:20,6,2,5,3
16:19:20,16:19:40,2,3,6,9
16:19:40,16:20:00,5,9,8,0
16:20:00,16:20:20,5,2,2,8
16:20:20,16:20:40,3,2,1,6
16:20:40,16:21:00,5,2,3,9
16:21:00,16:21:20,7,3,2,0
16:21:20,16:21:40,3,9,4,6
16:21:40,16:22:00,0,3,3,1
16:22:00,16:22:20,7,5,6,2
16:22:20,16:22:40,5,3,2,7
16:22:40,16:23:00,8,3,9,1
16:23:00,16:23:20,9,1,4,5
16:23:20,16:23:40,3,3,3,4
16:23:40,16:24:00,6,5,4,2
16:24:00,16:24:20,0,4,4,9
16:24:20,16:24:40,9,1,9,8
16:24:40,16:25:00,5,1,9,3
16:25:00,16:25:20,2,1,4,4
16:25:20,16:25:40,4,0,3,6
16:25:40,16:26:00,1,6,4,5
16:26:00,16:26:20,0,6,2,0
16:26:20,16:26:40,4,7,2,6
16:26:40,16:27:00,4,4,1,7
16:27:00,16:27:20,6,0,4,5
16:27:20,16:27:40,3,1,8,3
16:27:40,16:28:00,9,6,5,6
16:28:00,16:28:20,6,3,9,2
16:28:20,16:28:40,3,7,5,6
16:28:40,16:29:00,0,4,6,0
16:29:00,16:29:20,4,6,4,0
16:29:20,16:29:40,2,9,3,5
16:29:40,16:30:00,8,2,0,4
16:30:00,16:30:20,8,2,6,9
16:30:20,16:30:40,0,0,7,5
16:30:40,16:31:00,4,5,6,1
16:31:00,16:31:20,9,8,6,6
16:31:20,16:31:40,0,3,3,4
16:31:40,16:32:00,7,1,0,4
16:32:00,16:32:20,9,0,6,7
16:32:20,16:32:40,1,5,7,9
16:32:40,16:33:00,4,0,5,4
16:33:00,16:33:20,6,4,3,0
16:33:20,16:33:40,1,5,4,9
16:33:40,16:34:00,0,8,7,2
16:34:00,16:34:20,4,0,7,4
16:34:20,16:34:40,4,6,9,6
16:34:40,16:35:00,6,4,8,5
16:35:00,16:35:20,1,6,4,1
16:35:20,16:35:40,5,4,9,8
16:35:40,16:36:00,0,1,8,4
16:36:00,16:36:20,9,2,0,8
16:36:20,16:36:40,5,9,0,1
16:36:40,16:37:00,7,2,6,1
16:37:00,16:37:20,8,8,8,0
16:37:20,16:37:40,0,0,9,7
16:37:40,16:38:00,4,5,3,8
16:38:00,16:38:20,1,6,3,7
16:38:20,16:38:40,3,9,3,6
16:38:40,16:39:00,8,4,7,5
16:39:00,16:39:20,6,8,8,6
16:39:20,16:39:40,5,7,2,0
16:39:40,16:40:00,1,4,2,7
16:40:00,16:40:20,5,4,9,8
16:40:20,16:40:40,6,2,3,1
16:40:40,16:41:00,0,4,0,1
16:41:00,16:41:20,0,5,0,9
16:41:20,16:41:40,3,7,1,5
16:41:40,16:42:00,7,5,2,1
16:42:00,16:42:20,8,8,7,2
16:42:20,16:42:40,7,4,5,7
16:42:40,16:43:00,1,5,8,0
16:43:00,16:43:20,9,8,0,7
16:43:20,16:43:40,4,0,2,8
16:43:40,16:44:00,9,8,8,8
16:44:00,16:44:20,9,1,3,2
16:44:20,16:44:40,5,0,4,6
16:44:40,16:45:00,6,6,7,8
16:45:00,16:45:20,7,3,0,4
16:45:20,16:45:40,0,1,8,1
16:45:40,16:46:00,5,9,6,1
16:46:00,16:46:20,5,6,7,6
16:46:20,16:46:40,9,1,5,6
16:46:40,16:47:00,2,6,0,3
16:47:00,16:47:20,7,1,2,0
16:47:20,16:47:40,6,8,1,6
16:47:40,16:48:00,9,9,6,6
16:48:00,16:48:20,6,7,8,1
16:48:20,16:48:40,6,5,3,5
16:48:40,16:49:00,6,3,5,8
16:49:00,16:49:20,5,5,8,9
16:49:20,16:49:40,6,4,4,0
16:49:40,16:50:00,2,2,8,1
16:50:00,16:50:20,1,3,5,1
16:50:20,16:50:40,6,3,0,3
16:50:40,16:51:00,4,4,5,6
16:51:00,16:51:20,1,8,9,2
16:51:20,16:51:40,6,1,9,2
16:51:40,16:52:00,6,5,9,2
16:52:00,16:52:20,6,9,9,9
16:52:20,16:52:40,7,9,5,3
16:52:40,16:53:00,4,9,5,4
16:53:00,16:53:20,1,2,3,4
16:53:20,16:53:40,1,4,4,8
16:53:40,16:54:00,3,1,1,3
16:54:00,16:54:20,2,0,5,2
16:54:20,16:54:40,1,6,7,9
16:54:40,16:55:00,5,9,9,8
16:55:00,16:55:20,5,2,6,6
16:55:20,16:55:40,2,0,8,7
16:55:40,16:56:00,2,5,3,7
16:56:00,16:56:20,4,7,4,8
16:56:20,16:56:40,1,7,1,7
16:56:40,16:57:00,1,2,0,8
16:57:00,16:57:20,5,2,9,6
16:57:20,16:57:40,6,2,6,1
16:57:40,16:58:00,8,6,7,6
16:58:00,16:58:20,6,2,3,2
16:58:20,16:58:40,8,9,7,5
16:58:40,16:59:00,9,9,4,4
16:59:00,16:59:20,5,6,8,3
16:59:20,16:59:40,4,4,1,0
16:59:40,17:00:00,3,1,0,7
17:00:00,17:00:20,9,1,1,8
17:00:20,17:00:40,3,3,3,8
17:00:40,17:01:00,8,8,0,0
17:01:00,17:01:20,4,1,0,3
17:01:20,17:01:40,5,9,0,6
17:01:40,17:02:00,5,4,6,7
17:02:00,17:02:20,9,3,5,5
17:02:20,17:02:40,5,8,7,0
17:02:40,17:03:00,2,8,3,7
17:03:00,17:03:20,6,1,0,5
17:03:20,17:03:40,0,1,1,4
17:03:40,17:04:00,5,4,9,2
17:04:00,17:04:20,0,0,2,2
17:04:20,17:04:40,8,3,0,3
17:04:40,17:05:00,0,1,5,2
17:05:00,17:05:20,2,5,9,0
17:05:20,17:05:40,5,5,9,2
17:05:40,17:06:00,4,6,4,7
17:06:00,17:06:20,1,4,7,3
17:06:20,17:06:40,6,3,0,0
17:06:40,17:07:00,6,7,7,6
17:07:00,17:07:20,5,3,3,4
17:07:20,17:07:40,7,8,0,1
17:07:40,17:08:00,2,7,9,1
17:08:00,17:08:20,6,1,8,0
17:08:20,17:08:40,4,2,2,9
17:08:40,17:09:00,5,0,4,9
17:09:00,17:09:20,8,1,1,3
17:09:20,17:09:40,5,6,3,4
17:09:40,17:10:00,4,6,0,2
17:10:00,17:10:20,8,8,9,8
17:10:20,17:10:40,1,7,8,3
17:10:40,17:11:00,5,6,1,7
17:11:00,17:11:20,5,1,1,2
17:11:20,17:11:40,6,6,8,5
17:11:40,17:12:00,4,3,8,4
17:12:00,17:12:20,7,6,7,2
17:12:20,17:12:40,5,9,2,8
17:12:40,17:13:00,6,6,0,4
17:13:00,17:13:20,4,3,8,8
17:13:20,17:13:40,9,7,7,7
17:13:40,17:14:00,9,6,4,5
17:14:00,17:14:20,3,9,5,3
17:14:20,17:14:40,0,1,0,4
17:14:40,17:15:00,5,6,6,7
17:15:00,17:15:20,6,0,9,9
17:15:20,17:15:40,4,9,4,9
17:15:40,17:16:00,8,9,1,3
17:16:00,17:16:20,0,0,4,2
17:16:20,17:16:40,7,4,6,9
17:16:40,17:17:00,5,3,4,5
17:17:00,17:17:20,1,2,1,9
17:17:20,17:17:40,8,9,4,6
17:17:40,17:18:00,2,4,1,4
17:18:00,17:18:20,4,3,3,9
17:18:20,17:18:40,2,7,4,8
17:18:40,17:19:00,9,0,6,1
17:19:00,17:19:20,6,7,3,6
17:19:20,17:19:40,0,0,5,6
17:19:40,17:20:00,6,4,9,0
17:20:00,17:20:20,3,5,9,2
17:20:20,17:20:40,2,3,7,7
17:20:40,17:21:00,0,4,3,9
17:21:00,17:21:20,8,6,4,9
17:21:20,17:21:40,2,9,3,7
17:21:40,17:22:00,8,9,0,1
17:22:00,17:22:20,2,4,3,7
17:22:20,17:22:40,2,7,5,6
17:22:40,17:23:00,1,0,6,1
17:23:00,17:23:20,8,1,7,7
17:23:20,17:23:40,1,2,0,3
17:23:40,17:24:00,1,6,4,4
17:24:00,17:24:20,1,0,2,6
17:24:20,17:24:40,7,0,3,0
17:24:40,17:25:00,8,3,8,5
17:25:00,17:25:20,7,5,0,8
17:25:20,17:25:40,3,9,5,8
17:25:40,17:26:00,8,3,7,8
17:26:00,17:26:20,5,7,8,0
17:26:20,17:26:40,7,6,5,8
17:26:40,17:27:00,6,6,7,6
17:27:00,17:27:20,0,3,1,9
17:27:20,17:27:40,2,9,2,9
17:27:40,17:28:00,5,5,6,3
17:28:00,17:28:20,8,9,0,2
17:28:20,17:28:40,9,9,1,5
17:28:40,17:29:00,1,0,7,4
17:29:00,17:29:20,4,1,8,8
17:29:20,17:29:40,3,5,7,7
17:29:40,17:30:00,4,8,6,6
17:30:00,17:30:20,5,6,5,2
17:30:20,17:30:40,0,0,2,4
17:30:40,17:31:00,8,6,3,9
17:31:00,17:31:20,6,4,0,1
17:31:20,17:31:40,4,0,7,6
17:31:40,17:32:00,0,8,3,4
17:32:00,17:32:20,4,3,9,2
17:32:20,17:32:40,3,1,5,3
17:32:40,17:33:00,7,5,3,9
17:33:00,17:33:20,5,1,0,7
17:33:20,17:33:40,5,3,9,6
17:33:40,17:34:00,4,3,0,2
17:34:00,17:34:20,5,9,1,6
17:34:20,17:34:40,0,7,4,9
17:34:40,17:35:00,0,4,7,0
17:35:00,17:35:20,1,0,5,3
17:35:20,17:35:40,3,7,4,7
17:35:40,17:36:00,6,3,0,8
17:36:00,17:36:20,0,3,6,8
17:36:20,17:36:40,9,4,8,2
17:36:40,17:37:00,1,4,2,3
17:37:00,17:37:20,3,4,9,7
17:37:20,17:37:40,2,1,9,9
17:37:40,17:38:00,2,3,8,5
17:38:00,17:38:20,4,7,4,4
17:38:20,17:38:40,0,5,7,3
17:38:40,17:39:00,6,8,1,6
17:39:00,17:39:20,8,6,3,3
17:39:20,17:39:40,3,8,8,9
17:39:40,17:40:00,1,1,4,8
17:40:00,17:40:20,9,2,2,3
17:40:20,17:40:40,3,3,8,7
17:40:40,17:41:00,0,1,4,4
17:41:00,17:41:20,3,5,2,3
17:41:20,17:41:40,0,9,3,2
17:41:40,17:42:00,3,5,6,3
17:42:00,17:42:20,1,7,0,2
17:42:20,17:42:40,4,4,3,1
17:42:40,17:43:00,3,1,6,8
17:43:00,17:43:20,6,8,4,5
17:43:20,17:43:40,8,4,5,2
17:43:40,17:44:00,4,5,6,4
17:44:00,17:44:20,5,7,9,9
17:44:20,17:44:40,1,0,5,0
17:44:40,17:45:00,9,9,1,0
17:45:00,17:45:20,4,0,5,0
17:45:20,17:45:40,2,4,8,0
17:45:40,17:46:00,8,8,2,8
17:46:00,17:46:20,2,1,6,1
17:46:20,17:46:40,2,9,0,4
17:46:40,17:47:00,3,4,1,3
17:47:00,17:47:20,9,3,8,8
17:47:20,17:47:40,0,3,5,4
17:47:40,17:48:00,1,2,1,1
17:48:00,17:48:20,5,5,0,1
17:48:20,17:48:40,7,3,2,3
17:48:40,17:49:00,8,3,9,8
17:49:00,17:49:20,5,8,3,5
17:49:20,17:49:40,2,2,0,8
17:49:40,17:50:00,6,3,1,5
17:50:00,17:50:20,0,5,7,1
17:50:20,17:50:40,3,0,8,2
17:50:40,17:51:00,1,2,1,3
17:51:00,17:51:20,6,6,8,7
17:51:20,17:51:40,3,1,2,7
17:51:40,17:52:00,7,4,4,5
17:52:00,17:52:20,7,9,3,2
17:52:20,17:52:40,7,2,0,9
17:52:40,17:53:00,8,1,4,9
17:53:00,17:53:20,7,0,7,1
17:53:20,17:53:40,2,2,7,0
17:53:40,17:54:00,5,9,2,4
17:54:00,17:54:20,6,8,5,2
17:54:20,17:54:40,5,9,0,5
17:54:40,17:55:00,3,1,2,5
17:55:00,17:55:20,5,0,1,2
17:55:20,17:55:40,6,6,4,7
17:55:40,17:56:00,9,8,6,9
17:56:00,17:56:20,5,8,0,1
17:56:20,17:56:40,9,7,7,5
17:56:40,17:57:00,6,2,5,8
17:57:00,17:57:20,5,9,4,4
17:57:20,17:57:40,8,2,9,2
17:57:40,17:58:00,5,8,9,6
17:58:00,17:58:20,9,4,5,1
17:58:20,17:58:40,4,7,7,1
17:58:40,17:59:00,4,7,8,3
17:59:00,17:59:20,8,7,9,1
17:59:20,17:59:40,1,6,0,8
17:59:40,18:00:00,2,9,1,0
18:00:00,18:00:20,9,3,2,7
18:00:20,18:00:40,6,2,4,1
18:00:40,18:01:00,6,8,7,8
18:01:00,18:01:20,2,0,3,7
18:01:20,18:01:40,1,3,1,9
18:01:40,18:02:00,3,9,7,7
18:02:00,18:02:20,1,3,8,2
18:02:20,18:02:40,9,4,7,7
18:02:40,18:03:00,9,5,2,2
18:03:00,18:03:20,1,0,2,4
18:03:20,18:03:40,3,6,0,2
18:03:40,18:04:00,0,0,6,1
18:04:00,18:04:20,6,5,7,1
18:04:20,18:04:40,4,1,9,7
18:04:40,18:05:00,4,6,2,6
18:05:00,18:05:20,3,7,0,9
18:05:20,18:05:40,6,3,0,2
18:05:40,18:06:00,2,2,3,1
18:06:00,18:06:20,0,3,9,6
18:06:20,18:06:40,1,3,9,5
18:06:40,18:07:00,1,3,2,9
18:07:00,18:07:20,7,8,8,3
18:07:20,18:07:40,4,3,8,6
18:07:40,18:08:00,9,9,8,9
18:08:00,18:08:20,6,1,9,3
18:08:20,18:08:40,9,0,8,6
18:08:40,18:09:00,4,3,3,8
18:09:00,18:09:20,9,1,4,8
18:09:20,18:09:40,3,6,1,9
18:09:40,18:10:00,6,0,5,0
18:10:00,18:10:20,9,2,9,8
18:10:20,18:10:40,4,3,2,2
18:10:40,18:11:00,6,7,7,6
18:11:00,18:11:20,4,4,3,5
18:11:20,18:11:40,3,0,6,8
18:11:40,18:12:00,8,3,4,0
18:12:00,18:12:20,4,8,1,1
18:12:20,18:12:40,6,4,2,1
18:12:40,18:13:00,1,3,3,5
18:13:00,18:13:20,0,4,3,1
18:13:20,18:13:40,2,4,3,2
18:13:40,18:14:00,9,1,2,3
18:14:00,18:14:20,0,9,8,6
18:14:20,18:14:40,2,0,5,6
18:14:40,18:15:00,4,5,7,4
18:15:00,18:15:20,9,6,0,3
18:15:20,18:15:40,8,1,4,8
18:15:40,18:16:00,2,4,1,3
18:16:00,18:16:20,1,8,0,0
18:16:20,18:16:40,2,7,7,3
18:16:40,18:17:00,9,4,8,7
18:17:00,18:17:20,9,3,8,5
18:17:20,18:17:40,1,0,3,9
18:17:40,18:18:00,8,2,3,1
18:18:00,18:18:20,6,3,2,4
18:18:20,18:18:40,7,5,1,4
18:18:40,18:19:00,5,9,0,4
18:19:00,18:19:20,2,5,7,0
18:19:20,18:19:40,7,1,1,9
18:19:40,18:20:00,1,0,7,3
18:20:00,18:20:20,4,0,1,3
18:20:20,18:20:40,5,0,7,3
18:20:40,18:21:00,2,5,7,4
18:21:00,18:21:20,8,6,1,5
18:21:20,18:21:40,6,5,0,2
18:21:40,18:22:00,6,7,9,9
18:22:00,18:22:20,7,5,0,5
18:22:20,18:22:40,3,9,2,4
18:22:40,18:23:00,3,6,7,0
18:23:00,18:23:20,3,1,1,5
18:23:20,18:23:40,9,0,0,5
18:23:40,18:24:00,5,2,0,1
18:24:00,18:24:20,3,1,9,0
18:24:20,18:24:40,0,2,9,0
18:24:40,18:25:00,6,5,1,3
18:25:00,18:25:20,4,9,8,6
18:25:20,18:25:40,8,1,5,3
18:25:40,18:26:00,1,5,6,3
18:26:00,18:26:20,3,3,7,7
18:26:20,18:26:40,9,1,9,6
18:26:40,18:27:00,9,5,1,8
18:27:00,18:27:20,6,3,1,8
18:27:20,18:27:40,4,1,6,7
18:27:40,18:28:00,2,0,8,1
18:28:00,18:28:20,9,2,0,6
18:28:20,18:28:40,0,0,2,2
18:28:40,18:29:00,0,5,4,7
18:29:00,18:29:20,4,3,9,9
18:29:20,18:29:40,5,5,5,0
18:29:40,18:30:00,2,1,3,6
18:30:00,18:30:20,8,8,0,4
18:30:20,18:30:40,1,0,0,6
18:30:40,18:31:00,5,4,4,1
18:31:00,18:31:20,3,0,5,4
18:31:20,18:31:40,6,9,8,0
18:31:40,18:32:00,0,6,0,9
18:32:00,18:32:20,1,3,5,8
18:32:20,18:32:40,6,5,3,5
18:32:40,18:33:00,9,6,9,2
18:33:00,18:33:20,9,8,3,1
18:33:20,18:33:40,9,9,2,7
18:33:40,18:34:00,4,6,9,5
18:34:00,18:34:20,2,1,1,4
18:34:20,18:34:40,6,5,1,0
18:34:40,18:35:00,4,6,1,1
18:35:00,18:35:20,1,1,4,9
18:35:20,18:35:40,1,6,9,7
18:35:40,18:36:00,4,6,1,6
18:36:00,18:36:20,5,8,8,9
18:36:20,18:36:40,7,1,1,0
18:36:40,18:37:00,3,6,2,4
18:37:00,18:37:20,3,6,0,0
18:37:20,18:37:40,1,2,6,1
18:37:40,18:38:00,1,0,6,9
18:38:00,18:38:20,8,2,2,1
18:38:20,18:38:40,3,8,9,0
18:38:40,18:39:00,2,2,9,8
18:39:00,18:39:20,2,2,3,4
18:39:20,18:39:40,2,4,4,9
18:39:40,18:40:00,7,2,5,7
18:40:00,18:40:20,4,2,8,1
18:40:20,18:40:40,0,9,3,2
18:40:40,18:41:00,8,9,7,2
18:41:00,18:41:20,5,8,6,9
18:41:20,18:41:40,5,9,4,1
18:41:40,18:42:00,3,2,7,4
18:42:00,18:42:20,5,9,2,2
18:42:20,18:42:40,1,0,7,0
18:42:40,18:43:00,5,1,9,6
18:43:00,18:43:20,9,5,9,5
18:43:20,18:43:40,1,5,6,0
18:43:40,18:44:00,0,8,7,6
18:44:00,18:44:20,3,4,8,5
18:44:20,18:44:40,0,0,0,6
18:44:40,18:45:00,7,6,9,0
18:45:00,18:45:20,1,5,5,9
18:45:20,18:45:40,8,4,3,6
18:45:40,18:46:00,4,6,6,4
18:46:00,18:46:20,6,8,3,4
18:46:20,18:46:40,2,5,0,6
18:46:40,18:47:00,4,5,7,9
18:47:00,18:47:20,4,4,0,3
18:47:20,18:47:40,8,1,9,2
18:47:40,18:48:00,7,9,9,8
18:48:00,18:48:20,9,2,3,9
18:48:20,18:48:40,8,2,9,9
18:48:40,18:49:00,1,6,2,6
18:49:00,18:49:20,8,4,7,1
18:49:20,18:49:40,3,7,6,8
18:49:40,18:50:00,9,6,2,4
18:50:00,18:50:20,8,7,3,2
18:50:20,18:50:40,0,4,5,5
18:50:40,18:51:00,3,6,3,7
18:51:00,18:51:20,1,8,7,0
18:51:20,18:51:40,5,2,4,0
18:51:40,18:52:00,1,3,3,6
18:52:00,18:52:20,4,1,6,6
18:52:20,18:52:40,1,0,2,5
18:52:40,18:53:00,3,2,3,3
18:53:00,18:53:20,3,1,8,4
18:53:20,18:53:40,8,7,6,9
18:53:40,18:54:00,7,4,6,4
18:54:00,18:54:20,6,5,2,5
18:54:20,18:54:40,6,0,5,3
18:54:40,18:55:00,0,4,8,6
18:55:00,18:55:20,9,3,3,0
18:55:20,18:55:40,9,9,1,2
18:55:40,18:56:00,8,6,8,4
18:56:00,18:56:20,0,0,9,5
18:56:20,18:56:40,9,1,1,6
18:56:40,18:57:00,8,2,4,0
18:57:00,18:57:20,3,1,0,9
18:57:20,18:57:40,8,8,9,9
18:57:40,18:58:00,8,9,9,4
18:58:00,18:58:20,8,0,8,2
18:58:20,18:58:40,7,4,5,3
18:58:40,18:59:00,8,9,4,6
18:59:00,18:59:20,0,2,5,3
18:59:20,18:59:40,1,7,3,7
18:59:40,19:00:00,9,4,7,4
19:00:00,19:00:20,0,9,5,5
19:00:20,19:00:40,2,6,3,2
19:00:40,19:01:00,7,6,3,2
19:01:00,19:01:20,5,1,9,8
19:01:20,19:01:40,1,3,9,0
19:01:40,19:02:00,5,3,0,9
19:02:00,19:02:20,6,2,0,3
19:02:20,19:02:40,8,7,9,2
19:02:40,19:03:00,3,1,4,6
19:03:00,19:03:20,8,4,5,2
19:03:20,19:03:40,4,7,3,4
19:03:40,19:04:00,1,0,9,4
19:04:00,19:04:20,2,7,6,6
19:04:20,19:04:40,1,4,8,5
19:04:40,19:05:00,5,1,8,4
19:05:00,19:05:20,3,2,9,2
19:05:20,19:05:40,9,5,4,6
19:05:40,19:06:00,6,3,0,4
19:06:00,19:06:20,7,4,0,2
19:06:20,19:06:40,7,8,9,8
19:06:40,19:07:00,8,1,0,1
19:07:00,19:07:20,9,0,7,5
19:07:20,19:07:40,8,2,5,0
19:07:40,19:08:00,6,4,9,7
19:08:00,19:08:20,0,5,2,6
19:08:20,19:08:40,9,2,8,8
19:08:40,19:09:00,9,5,8,7
19:09:00,19:09:20,5,7,9,4
19:09:20,19:09:40,4,6,4,1
19:09:40,19:10:00,5,8,2,5
19:10:00,19:10:20,3,4,9,8
19:10:20,19:10:40,5,8,6,9
19:10:40,19:11:00,5,7,2,4
19:11:00,19:11:20,2,3,1,6
19:11:20,19:11:40,7,5,3,3
19:11:40,19:12:00,9,2,9,6
19:12:00,19:12:20,0,1,4,6
19:12:20,19:12:40,1,5,2,7
19:12:40,19:13:00,6,5,6,8
19:13:00,19:13:20,8,3,4,8
19:13:20,19:13:40,7,7,9,2
19:13:40,19:14:00,2,0,9,5
19:14:00,19:14:20,7,4,4,8
19:14:20,19:14:40,6,1,2,5
19:14:40,19:15:00,7,5,2,5
19:15:00,19:15:20,5,4,3,6
19:15:20,19:15:40,4,1,1,7
19:15:40,19:16:00,8,0,8,7
19:16:00,19:16:20,6,4,6,7
19:16:20,19:16:40,2,9,0,6
19:16:40,19:17:00,5,3,1,4
19:17:00,19:17:20,0,8,4,8
19:17:20,19:17:40,1,6,2,6
19:17:40,19:18:00,6,9,2,0
19:18:00,19:18:20,8,8,9,3
19:18:20,19:18:40,0,7,4,9
19:18:40,19:19:00,6,3,5,5
19:19:00,19:19:20,7,4,1,9
19:19:20,19:19:40,7,2,0,8
19:19:40,19:20:00,9,8,6,6
19:20:00,19:20:20,2,9,0,7
19:20:20,19:20:40,1,7,4,6
19:20:40,19:21:00,9,3,3,6
19:21:00,19:21:20,8,2,3,2
19:21:20,19:21:40,6,9,4,6
19:21:40,19:22:00,3,4,4,3
19:22:00,19:22:20,4,1,0,4
19:22:20,19:22:40,5,2,1,5
19:22:40,19:23:00,0,3,1,9
